"Chr","KRAB_ZNFs","TEs","distance","pos_or_neg"
"2107","7","ZNF746","MER101",116177829,"neg"
"2108","7","ZNF746","AluSq2",116169885,"neg"
"2109","7","ZNF746","AluSq2",116161505,"neg"
"2110","7","ZNF746","AluSq2",116146950,"neg"
"2111","7","ZNF746","AluSq2",115995909,"neg"
"2112","7","ZNF746","AluSq2",115975500,"neg"
"2113","7","ZNF746","AluSq2",115676464,"neg"
"2114","7","ZNF746","AluSq2",115599026,"neg"
"2115","7","ZNF746","AluSq2",115488746,"neg"
"2116","7","ZNF746","AluSq2",115321205,"neg"
"2117","7","ZNF746","AluSq2",115282546,"neg"
"2118","7","ZNF746","UCON27",115182960,"neg"
"2119","7","ZNF746","AluSq2",115166455,"neg"
"2120","7","ZNF746","UCON27",115164971,"neg"
"2121","7","ZNF746","AluSq2",145764200,"neg"
"2122","7","ZNF746","UCON6",115003187,"neg"
"2123","7","ZNF746","AluSq2",114988639,"neg"
"2124","7","ZNF746","AluSq2",114884101,"neg"
"2125","7","ZNF746","MLT1N2-int",114852930,"neg"
"2126","7","ZNF746","AluSq2",114837837,"neg"
"2127","7","ZNF746","MER4B-int",114745657,"neg"
"2128","7","ZNF746","AluSq2",114744174,"neg"
"2129","7","ZNF746","AluSq2",145702713,"neg"
"2130","7","ZNF746","MER101",145689737,"neg"
"2131","7","ZNF746","MER75A",114292673,"neg"
"2132","7","ZNF746","AluSq2",114276278,"neg"
"2133","7","ZNF746","AluSq2",114251625,"neg"
"2134","7","ZNF746","MLT1N2-int",148819173,"neg"
"2135","7","ZNF746","AluSq2",114103046,"neg"
"2136","7","ZNF746","AluSq2",114102410,"neg"
"2137","7","ZNF746","AluSq2",114066155,"neg"
"2138","7","ZNF746","MER58C",113987485,"neg"
"2139","7","ZNF746","AluSq2",113793937,"neg"
"2140","7","ZNF746","AluSq2",113785460,"neg"
"2141","7","ZNF746","AluSq2",113740717,"neg"
"2142","7","ZNF746","AluSq2",113721256,"neg"
"2143","7","ZNF746","AluSq2",113595715,"neg"
"2144","7","ZNF746","AluSq2",113594780,"neg"
"2145","7","ZNF746","AluSq2",113569839,"neg"
"2146","7","ZNF746","AluSq2",113551026,"neg"
"2147","7","ZNF746","AluSq2",113439451,"neg"
"2148","7","ZNF746","AluSq2",113412225,"neg"
"2149","7","ZNF746","AluSq2",113398789,"neg"
"2150","7","ZNF746","AluSq2",113382822,"neg"
"2151","7","ZNF746","AluSq2",113361353,"neg"
"2152","7","ZNF746","AluSq2",113271296,"neg"
"2153","7","ZNF746","AluSq2",113240432,"neg"
"2154","7","ZNF746","AluSq2",113203469,"neg"
"2155","7","ZNF746","AluSq2",113202082,"neg"
"2156","7","ZNF746","AluSq2",113199453,"neg"
"2157","7","ZNF746","AluSq2",113176261,"neg"
"2158","7","ZNF746","AluSq2",113135268,"neg"
"2159","7","ZNF746","AluSq2",113132563,"neg"
"2160","7","ZNF746","AluSq2",113122192,"neg"
"2161","7","ZNF746","AluSq2",112828357,"neg"
"2162","7","ZNF746","AluSq2",112806666,"neg"
"2163","7","ZNF746","AluSq2",112797339,"neg"
"2164","7","ZNF746","AluSq2",112793151,"neg"
"2165","7","ZNF746","AluSq2",112711244,"neg"
"2166","7","ZNF746","AluSq2",112708910,"neg"
"2167","7","ZNF746","AluSq2",112692188,"neg"
"2168","7","ZNF746","AluSq2",112620301,"neg"
"2169","7","ZNF746","AluSq2",112592457,"neg"
"2170","7","ZNF746","AluSq2",112591953,"neg"
"2171","7","ZNF746","AluSq2",112560367,"neg"
"2172","7","ZNF746","AluSq2",112498911,"neg"
"2173","7","ZNF746","AluSq2",112455004,"neg"
"2174","7","ZNF746","AluSq2",112435774,"neg"
"2175","7","ZNF746","AluSq2",112392302,"neg"
"2176","7","ZNF746","AluSq2",112384878,"neg"
"2177","7","ZNF746","MER67B",112368165,"neg"
"2178","7","ZNF746","MER67B",112367542,"neg"
"2179","7","ZNF746","AluSq2",112311993,"neg"
"2180","7","ZNF746","AluSq2",112157199,"neg"
"2181","7","ZNF746","AluSq2",112124562,"neg"
"2182","7","ZNF746","AluSq2",112114654,"neg"
"2183","7","ZNF746","AluSq2",112038874,"neg"
"2184","7","ZNF746","AluSq2",148798152,"neg"
"2185","7","ZNF746","UCON6",111985608,"neg"
"2186","7","ZNF746","AluSq2",111960077,"neg"
"2187","7","ZNF746","AluSq2",111835267,"neg"
"2188","7","ZNF746","AluSq2",111807636,"neg"
"2189","7","ZNF746","AluSq2",111795811,"neg"
"2190","7","ZNF746","AluSq2",111657726,"neg"
"2191","7","ZNF746","LTR88c",111653077,"neg"
"2192","7","ZNF746","AluSq2",111638786,"neg"
"2193","7","ZNF746","AluSq2",111630449,"neg"
"2194","7","ZNF746","UCON6",111621039,"neg"
"2195","7","ZNF746","LTR88c",111602479,"neg"
"2196","7","ZNF746","AluSq2",111523128,"neg"
"2197","7","ZNF746","AluSq2",111449131,"neg"
"2198","7","ZNF746","AluSq2",111441852,"neg"
"2199","7","ZNF746","AluSq2",111380749,"neg"
"2200","7","ZNF746","SATR2",111339063,"neg"
"2201","7","ZNF746","SATR2",111336843,"neg"
"2202","7","ZNF746","MER101B",111298608,"neg"
"2203","7","ZNF746","HERV16-int",111102347,"neg"
"2204","7","ZNF746","AluSq2",111036436,"neg"
"2205","7","ZNF746","MER58C",111007510,"neg"
"2206","7","ZNF746","AluSq2",110882632,"neg"
"2207","7","ZNF746","AluSq2",110865682,"neg"
"2208","7","ZNF746","HERV16-int",110801716,"neg"
"2209","7","ZNF746","HERV16-int",110800837,"neg"
"2210","7","ZNF746","AluSq2",110729908,"neg"
"2211","7","ZNF746","AluSq2",145307460,"neg"
"2212","7","ZNF746","AluSq2",110538699,"neg"
"2213","7","ZNF746","AluSq2",110524410,"neg"
"2214","7","ZNF746","HERV16-int",110486920,"neg"
"2215","7","ZNF746","HERV16-int",110486385,"neg"
"2216","7","ZNF746","AluSq2",110329425,"neg"
"2217","7","ZNF746","AluSq2",110262711,"neg"
"2218","7","ZNF746","MER58C",110238637,"neg"
"2219","7","ZNF746","AluSq2",110233072,"neg"
"2220","7","ZNF746","AluSq2",110224190,"neg"
"2221","7","ZNF746","AluSq2",110214189,"neg"
"2222","7","ZNF746","AluSq2",110133946,"neg"
"2223","7","ZNF746","UCON8",110092618,"neg"
"2224","7","ZNF746","AluSq2",110028912,"neg"
"2225","7","ZNF746","AluSq2",109883278,"neg"
"2226","7","ZNF746","AluSq2",109806155,"neg"
"2227","7","ZNF746","AluSq2",109714964,"neg"
"2228","7","ZNF746","AluSq2",109690500,"neg"
"2229","7","ZNF746","AluSq2",109677180,"neg"
"2230","7","ZNF746","AluSq2",109632791,"neg"
"2231","7","ZNF746","AluSq2",109623251,"neg"
"2232","7","ZNF746","AluSq2",109553094,"neg"
"2233","7","ZNF746","AluSq2",109541756,"neg"
"2234","7","ZNF746","AluSq2",109535391,"neg"
"2235","7","ZNF746","MER58C",109450877,"neg"
"2236","7","ZNF746","MER4B-int",109411835,"neg"
"2237","7","ZNF746","MER4B-int",109411366,"neg"
"2238","7","ZNF746","AluSq2",109357340,"neg"
"2239","7","ZNF746","AluSq2",109353900,"neg"
"2240","7","ZNF746","AluSq2",109328741,"neg"
"2241","7","ZNF746","AluSq2",145177660,"neg"
"2242","7","ZNF746","AluSq2",109227739,"neg"
"2243","7","ZNF746","AluSq2",109224561,"neg"
"2244","7","ZNF746","AluSq2",109215415,"neg"
"2245","7","ZNF746","AluSq2",109214249,"neg"
"2246","7","ZNF746","AluSq2",109209693,"neg"
"2247","7","ZNF746","AluSq2",109201059,"neg"
"2248","7","ZNF746","AluSq2",109090089,"neg"
"2249","7","ZNF746","AluSq2",109075556,"neg"
"2250","7","ZNF746","AluSq2",109073018,"neg"
"2251","7","ZNF746","AluSq2",109050854,"neg"
"2252","7","ZNF746","AluSq2",108991107,"neg"
"2253","7","ZNF746","AluSq2",108980352,"neg"
"2254","7","ZNF746","AluSq2",108979622,"neg"
"2255","7","ZNF746","AluSq2",108950704,"neg"
"2256","7","ZNF746","AluSq2",108946106,"neg"
"2257","7","ZNF746","AluSq2",108944464,"neg"
"2258","7","ZNF746","AluSq2",108937354,"neg"
"2259","7","ZNF746","AluSq2",108903359,"neg"
"2260","7","ZNF746","AluSq2",108902104,"neg"
"2261","7","ZNF746","AluSq2",108875039,"neg"
"2262","7","ZNF746","AluSq2",108770782,"neg"
"2263","7","ZNF746","AluSq2",108734768,"neg"
"2264","7","ZNF746","AluSq2",108642881,"neg"
"2265","7","ZNF746","AluSq2",108635076,"neg"
"2266","7","ZNF746","AluSq2",108615550,"neg"
"2267","7","ZNF746","AluSq2",108515202,"neg"
"2268","7","ZNF746","AluSq2",108464807,"neg"
"2269","7","ZNF746","AluSq2",108356858,"neg"
"2270","7","ZNF746","AluSq2",108329695,"neg"
"2271","7","ZNF746","AluSq2",108292373,"neg"
"2272","7","ZNF746","LTR88c",108243390,"neg"
"2273","7","ZNF746","MER127",107975745,"neg"
"2274","7","ZNF746","AluSq2",145045189,"neg"
"2275","7","ZNF746","MER58C",107924780,"neg"
"2276","7","ZNF746","AluSq2",107906704,"neg"
"2277","7","ZNF746","AluSq2",107888787,"neg"
"2278","7","ZNF746","AluSq2",107832232,"neg"
"2279","7","ZNF746","AluSq2",107569230,"neg"
"2280","7","ZNF746","AluSq2",107454048,"neg"
"2281","7","ZNF746","AluSq2",144991476,"neg"
"2282","7","ZNF746","HERV16-int",107299840,"neg"
"2283","7","ZNF746","HERV16-int",107299612,"neg"
"2284","7","ZNF746","AluSq2",107293281,"neg"
"2285","7","ZNF746","AluSq2",107187800,"neg"
"2286","7","ZNF746","AluSq2",107141812,"neg"
"2287","7","ZNF746","AluSq2",144964872,"neg"
"2288","7","ZNF746","AluSq2",106990600,"neg"
"2289","7","ZNF746","AluSq2",106971493,"neg"
"2290","7","ZNF746","AluSq2",106966557,"neg"
"2291","7","ZNF746","AluSq2",106963160,"neg"
"2292","7","ZNF746","AluSq2",106935220,"neg"
"2293","7","ZNF746","UCON6",106924533,"neg"
"2294","7","ZNF746","AluSq2",106737649,"neg"
"2295","7","ZNF746","HERV16-int",106705601,"neg"
"2296","7","ZNF746","AluSq2",106596079,"neg"
"2297","7","ZNF746","MER4B-int",106586875,"neg"
"2298","7","ZNF746","MER4B-int",106583005,"neg"
"2299","7","ZNF746","MER4B-int",106582707,"neg"
"2300","7","ZNF746","MER4B-int",106582571,"neg"
"2301","7","ZNF746","AluSq2",148743564,"neg"
"2302","7","ZNF746","MER58C",106477573,"neg"
"2303","7","ZNF746","LTR88c",106431883,"neg"
"2304","7","ZNF746","LTR88c",106384253,"neg"
"2305","7","ZNF746","AluSq2",106322493,"neg"
"2306","7","ZNF746","AluSq2",106321261,"neg"
"2307","7","ZNF746","AluSq2",106266548,"neg"
"2308","7","ZNF746","AluSq2",106230007,"neg"
"2309","7","ZNF746","AluSq2",106223005,"neg"
"2310","7","ZNF746","AluSq2",106202351,"neg"
"2311","7","ZNF746","MER67B",106196898,"neg"
"2312","7","ZNF746","AluSq2",106191655,"neg"
"2313","7","ZNF746","AluSq2",106077090,"neg"
"2314","7","ZNF746","AluSq2",106048652,"neg"
"2315","7","ZNF746","AluSq2",106038090,"neg"
"2316","7","ZNF746","AluSq2",144847815,"neg"
"2317","7","ZNF746","AluSq2",105938029,"neg"
"2318","7","ZNF746","MER67B",105925198,"neg"
"2319","7","ZNF746","MER67B",105924767,"neg"
"2320","7","ZNF746","AluSq2",105906654,"neg"
"2321","7","ZNF746","AluSq2",105876365,"neg"
"2322","7","ZNF746","AluSq2",105874673,"neg"
"2323","7","ZNF746","AluSq2",105828393,"neg"
"2324","7","ZNF746","AluSq2",105807927,"neg"
"2325","7","ZNF746","AluSq2",105806236,"neg"
"2326","7","ZNF746","AluSq2",144829731,"neg"
"2327","7","ZNF746","AluSq2",105758165,"neg"
"2328","7","ZNF746","AluSq2",105749458,"neg"
"2329","7","ZNF746","AluSq2",105725285,"neg"
"2330","7","ZNF746","AluSq2",105712937,"neg"
"2331","7","ZNF746","AluSq2",105682124,"neg"
"2332","7","ZNF746","AluSq2",105615698,"neg"
"2333","7","ZNF746","AluSq2",105608388,"neg"
"2334","7","ZNF746","AluSq2",105606982,"neg"
"2335","7","ZNF746","AluSq2",105606632,"neg"
"2336","7","ZNF746","AluSq2",144812056,"neg"
"2337","7","ZNF746","AluSq2",105586478,"neg"
"2338","7","ZNF746","AluSq2",105562843,"neg"
"2339","7","ZNF746","AluSq2",144806537,"neg"
"2340","7","ZNF746","AluSq2",105415643,"neg"
"2341","7","ZNF746","AluSq2",105404422,"neg"
"2342","7","ZNF746","AluSq2",105363978,"neg"
"2343","7","ZNF746","AluSq2",144780350,"neg"
"2344","7","ZNF746","AluSq2",105276247,"neg"
"2345","7","ZNF746","AluSq2",105271587,"neg"
"2346","7","ZNF746","AluSq2",105241768,"neg"
"2347","7","ZNF746","AluSq2",105218578,"neg"
"2348","7","ZNF746","AluSq2",105184994,"neg"
"2349","7","ZNF746","AluSq2",105166330,"neg"
"2350","7","ZNF746","AluSq2",105133990,"neg"
"2351","7","ZNF746","AluSq2",105131672,"neg"
"2352","7","ZNF746","AluSq2",105117119,"neg"
"2353","7","ZNF746","AluSq2",105114093,"neg"
"2354","7","ZNF746","AluSq2",105060531,"neg"
"2355","7","ZNF746","HERV16-int",104949642,"neg"
"2356","7","ZNF746","AluSq2",104797747,"neg"
"2357","7","ZNF746","AluSq2",104701832,"neg"
"2358","7","ZNF746","AluSq2",104671614,"neg"
"2359","7","ZNF746","AluSq2",104651721,"neg"
"2360","7","ZNF746","AluSq2",104630852,"neg"
"2361","7","ZNF746","AluSq2",104603231,"neg"
"2362","7","ZNF746","AluSq2",104599927,"neg"
"2363","7","ZNF746","AluSq2",144709633,"neg"
"2364","7","ZNF746","AluSq2",104558945,"neg"
"2365","7","ZNF746","AluSq2",104551396,"neg"
"2366","7","ZNF746","AluSq2",104541025,"neg"
"2367","7","ZNF746","AluSq2",104537027,"neg"
"2368","7","ZNF746","AluSq2",104532107,"neg"
"2369","7","ZNF746","AluSq2",144705818,"neg"
"2370","7","ZNF746","AluSq2",104526490,"neg"
"2371","7","ZNF746","AluSq2",144703193,"neg"
"2372","7","ZNF746","AluSq2",104478426,"neg"
"2373","7","ZNF746","AluSq2",104477877,"neg"
"2374","7","ZNF746","AluSq2",104447876,"neg"
"2375","7","ZNF746","AluSq2",104409921,"neg"
"2376","7","ZNF746","AluSq2",104391231,"neg"
"2377","7","ZNF746","AluSq2",104389456,"neg"
"2378","7","ZNF746","AluSq2",104377844,"neg"
"2379","7","ZNF746","AluSq2",104351512,"neg"
"2380","7","ZNF746","AluSq2",104343286,"neg"
"2381","7","ZNF746","AluSq2",104326784,"neg"
"2382","7","ZNF746","AluSq2",104325991,"neg"
"2383","7","ZNF746","AluSq2",104325106,"neg"
"2384","7","ZNF746","AluSq2",104322254,"neg"
"2385","7","ZNF746","AluSq2",104319261,"neg"
"2386","7","ZNF746","AluSq2",104313668,"neg"
"2387","7","ZNF746","AluSq2",104311174,"neg"
"2388","7","ZNF746","AluSq2",104300666,"neg"
"2389","7","ZNF746","AluSq2",104289497,"neg"
"2390","7","ZNF746","AluSq2",104275536,"neg"
"2391","7","ZNF746","AluSq2",104269754,"neg"
"2392","7","ZNF746","AluSq2",104229027,"neg"
"2393","7","ZNF746","AluSq2",104222278,"neg"
"2394","7","ZNF746","AluSq2",104219266,"neg"
"2395","7","ZNF746","AluSq2",104216333,"neg"
"2396","7","ZNF746","AluSq2",104210164,"neg"
"2397","7","ZNF746","AluSq2",104208938,"neg"
"2398","7","ZNF746","AluSq2",104205458,"neg"
"2399","7","ZNF746","AluSq2",104204566,"neg"
"2400","7","ZNF746","AluSq2",104175467,"neg"
"2401","7","ZNF746","AluSq2",144667634,"neg"
"2402","7","ZNF746","AluSq2",104125276,"neg"
"2403","7","ZNF746","AluSq2",104119428,"neg"
"2404","7","ZNF746","AluSq2",104118791,"neg"
"2405","7","ZNF746","AluSq2",104113658,"neg"
"2406","7","ZNF746","AluSq2",104097215,"neg"
"2407","7","ZNF746","AluSq2",104095774,"neg"
"2408","7","ZNF746","AluSq2",104095467,"neg"
"2409","7","ZNF746","AluSq2",144659442,"neg"
"2410","7","ZNF746","AluSq2",104062824,"neg"
"2411","7","ZNF746","AluSq2",144653369,"neg"
"2412","7","ZNF746","AluSq2",103991847,"neg"
"2413","7","ZNF746","AluSq2",103975969,"neg"
"2414","7","ZNF746","X7D_LINE",144646870,"neg"
"2415","7","ZNF746","LTR81AB",103918246,"neg"
"2416","7","ZNF746","AluSq2",148716674,"neg"
"2417","7","ZNF746","AluSq2",144639023,"neg"
"2418","7","ZNF746","AluSq2",103819640,"neg"
"2419","7","ZNF746","MER67B",103766189,"neg"
"2420","7","ZNF746","AluSq2",144623320,"neg"
"2421","7","ZNF746","AluSq2",103703254,"neg"
"2422","7","ZNF746","AluSq2",103701832,"neg"
"2423","7","ZNF746","AluSq2",103615843,"neg"
"2424","7","ZNF746","AluSq2",144595515,"neg"
"2425","7","ZNF746","AluSq2",103358851,"neg"
"2426","7","ZNF746","AluSq2",103354934,"neg"
"2427","7","ZNF746","AluSq2",103353775,"neg"
"2428","7","ZNF746","AluSq2",103347236,"neg"
"2429","7","ZNF746","AluSq2",103310912,"neg"
"2430","7","ZNF746","AluSq2",103308737,"neg"
"2431","7","ZNF746","AluSq2",103286916,"neg"
"2432","7","ZNF746","AluSq2",103284272,"neg"
"2433","7","ZNF746","AluSq2",103243780,"neg"
"2434","7","ZNF746","AluSq2",144570610,"neg"
"2435","7","ZNF746","AluSq2",103078960,"neg"
"2436","7","ZNF746","AluSq2",102971149,"neg"
"2437","7","ZNF746","AluSq2",102907660,"neg"
"2438","7","ZNF746","AluSq2",102799040,"neg"
"2439","7","ZNF746","AluSq2",102498305,"neg"
"2440","7","ZNF746","AluSq2",102443108,"neg"
"2441","7","ZNF746","AluSq2",102423012,"neg"
"2442","7","ZNF746","AluSq2",144493810,"neg"
"2443","7","ZNF746","AluSq2",102410793,"neg"
"2444","7","ZNF746","AluSq2",102337219,"neg"
"2445","7","ZNF746","MER58C",144484745,"neg"
"2446","7","ZNF746","MER58C",144484681,"neg"
"2447","7","ZNF746","AluSq2",102314576,"neg"
"2448","7","ZNF746","AluSq2",102188131,"neg"
"2449","7","ZNF746","AluSq2",102171451,"neg"
"2450","7","ZNF746","AluSq2",102057209,"neg"
"2451","7","ZNF746","AluSq2",101910511,"neg"
"2452","7","ZNF746","AluSq2",144440977,"neg"
"2453","7","ZNF746","AluSq2",101599449,"neg"
"2454","7","ZNF746","AluSq2",144411146,"neg"
"2455","7","ZNF746","AluSq2",101576183,"neg"
"2456","7","ZNF746","AluSq2",101567603,"neg"
"2457","7","ZNF746","AluSq2",101560110,"neg"
"2458","7","ZNF746","AluSq2",101541731,"neg"
"2459","7","ZNF746","MSTB2-int",101452214,"neg"
"2460","7","ZNF746","MSTB2-int",101451758,"neg"
"2461","7","ZNF746","MSTB2-int",101451079,"neg"
"2462","7","ZNF746","AluSq2",101423121,"neg"
"2463","7","ZNF746","AluSq2",101413762,"neg"
"2464","7","ZNF746","AluSq2",101398240,"neg"
"2465","7","ZNF746","AluSq2",101368035,"neg"
"2466","7","ZNF746","AluSq2",101345515,"neg"
"2467","7","ZNF746","AluSq2",101309544,"neg"
"2468","7","ZNF746","AluSq2",101279627,"neg"
"2469","7","ZNF746","AluSq2",101146647,"neg"
"2470","7","ZNF746","AluSq2",101041956,"neg"
"2471","7","ZNF746","AluSq2",101034342,"neg"
"2472","7","ZNF746","LTR14C",100982451,"neg"
"2473","7","ZNF746","AluSq2",100954575,"neg"
"2474","7","ZNF746","AluSq2",100949562,"neg"
"2475","7","ZNF746","LTR14C",100928830,"neg"
"2476","7","ZNF746","AluSq2",144333218,"neg"
"2477","7","ZNF746","AluSq2",100789883,"neg"
"2478","7","ZNF746","MER58C",144321641,"neg"
"2479","7","ZNF746","AluSq2",100684980,"neg"
"2480","7","ZNF746","AluSq2",100505435,"neg"
"2481","7","ZNF746","AluSq2",144293303,"neg"
"2482","7","ZNF746","AluSq2",144279028,"neg"
"2483","7","ZNF746","AluSq2",100186076,"neg"
"2484","7","ZNF746","AluSq2",100081166,"neg"
"2485","7","ZNF746","AluSq2",100070220,"neg"
"2486","7","ZNF746","AluSq2",144253654,"neg"
"2487","7","ZNF746","AluSq2",99889223,"neg"
"2488","7","ZNF746","AluSq2",144229106,"neg"
"2489","7","ZNF746","AluSq2",99679829,"neg"
"2490","7","ZNF746","AluSq2",99639138,"neg"
"2491","7","ZNF746","AluSq2",144216509,"neg"
"2492","7","ZNF746","AluSq2",99510058,"neg"
"2493","7","ZNF746","AluSq2",144194043,"neg"
"2494","7","ZNF746","AluSq2",99413253,"neg"
"2495","7","ZNF746","AluSq2",99373951,"neg"
"2496","7","ZNF746","AluSq2",144187339,"neg"
"2497","7","ZNF746","AluSq2",99288122,"neg"
"2498","7","ZNF746","AluSq2",99285307,"neg"
"2499","7","ZNF746","AluSq2",99252808,"neg"
"2500","7","ZNF746","HERV16-int",99203890,"neg"
"2501","7","ZNF746","HERV16-int",99203737,"neg"
"2502","7","ZNF746","MER101B",99190102,"neg"
"2503","7","ZNF746","MER58C",99118794,"neg"
"2504","7","ZNF746","AluSq2",144157308,"neg"
"2505","7","ZNF746","AluSq2",98906711,"neg"
"2506","7","ZNF746","AluSq2",98632186,"neg"
"2507","7","ZNF746","AluSq2",144115073,"neg"
"2508","7","ZNF746","MER4B-int",98614724,"neg"
"2509","7","ZNF746","AluSq2",144113306,"neg"
"2510","7","ZNF746","AluSq2",98567563,"neg"
"2511","7","ZNF746","AluSq2",98566742,"neg"
"2512","7","ZNF746","AluSq2",98556415,"neg"
"2513","7","ZNF746","AluSq2",98504025,"neg"
"2514","7","ZNF746","AluSq2",144090817,"neg"
"2515","7","ZNF746","AluSq2",98364307,"neg"
"2516","7","ZNF746","AluSq2",98272025,"neg"
"2517","7","ZNF746","AluSq2",144070745,"neg"
"2518","7","ZNF746","AluSq2",98146647,"neg"
"2519","7","ZNF746","AluSq2",98106161,"neg"
"2520","7","ZNF746","AluSq2",98064050,"neg"
"2521","7","ZNF746","AluSq2",97966926,"neg"
"2522","7","ZNF746","AluSq2",97956873,"neg"
"2523","7","ZNF746","AluSq2",97956510,"neg"
"2524","7","ZNF746","AluSq2",97941997,"neg"
"2525","7","ZNF746","AluSq2",97924050,"neg"
"2526","7","ZNF746","AluSq2",97912530,"neg"
"2527","7","ZNF746","AluSq2",144042358,"neg"
"2528","7","ZNF746","AluSq2",144041743,"neg"
"2529","7","ZNF746","AluSq2",97884546,"neg"
"2530","7","ZNF746","AluSq2",97840226,"neg"
"2531","7","ZNF746","AluSq2",97813415,"neg"
"2532","7","ZNF746","AluSq2",97807526,"neg"
"2533","7","ZNF746","AluSq2",144032456,"neg"
"2534","7","ZNF746","LTR88c",97776783,"neg"
"2535","7","ZNF746","AluSq2",97768564,"neg"
"2536","7","ZNF746","AluSq2",97764693,"neg"
"2537","7","ZNF746","AluSq2",97747879,"neg"
"2538","7","ZNF746","AluSq2",97743154,"neg"
"2539","7","ZNF746","AluSq2",97737117,"neg"
"2540","7","ZNF746","AluSq2",97736064,"neg"
"2541","7","ZNF746","AluSq2",144026054,"neg"
"2542","7","ZNF746","AluSq2",97726259,"neg"
"2543","7","ZNF746","AluSq2",97722764,"neg"
"2544","7","ZNF746","AluSq2",144024363,"neg"
"2545","7","ZNF746","AluSq2",97703778,"neg"
"2546","7","ZNF746","AluSq2",97693567,"neg"
"2547","7","ZNF746","AluSq2",144021768,"neg"
"2548","7","ZNF746","AluSq2",144020681,"neg"
"2549","7","ZNF746","AluSq2",97665222,"neg"
"2550","7","ZNF746","AluSq2",97642947,"neg"
"2551","7","ZNF746","AluSq2",144016086,"neg"
"2552","7","ZNF746","LTR88c",97631071,"neg"
"2553","7","ZNF746","AluSq2",97617153,"neg"
"2554","7","ZNF746","AluSq2",97587942,"neg"
"2555","7","ZNF746","AluSq2",97582474,"neg"
"2556","7","ZNF746","AluSq2",97534434,"neg"
"2557","7","ZNF746","LTR88c",97493856,"neg"
"2558","7","ZNF746","AluSq2",97292906,"neg"
"2559","7","ZNF746","AluSq2",97257149,"neg"
"2560","7","ZNF746","HERV16-int",97245219,"neg"
"2561","7","ZNF746","HERV16-int",97243755,"neg"
"2562","7","ZNF746","AluSq2",143967235,"neg"
"2563","7","ZNF746","AluSq2",143965055,"neg"
"2564","7","ZNF746","AluSq2",97116086,"neg"
"2565","7","ZNF746","AluSq2",143963947,"neg"
"2566","7","ZNF746","AluSq2",143962896,"neg"
"2567","7","ZNF746","AluSq2",97090519,"neg"
"2568","7","ZNF746","AluSq2",97019614,"neg"
"2569","7","ZNF746","AluSq2",96972879,"neg"
"2570","7","ZNF746","AluSq2",96835123,"neg"
"2571","7","ZNF746","LTR88c",96761235,"neg"
"2572","7","ZNF746","AluSq2",96747382,"neg"
"2573","7","ZNF746","MER67B",96742363,"neg"
"2574","7","ZNF746","AluSq2",96739842,"neg"
"2575","7","ZNF746","AluSq2",96711168,"neg"
"2576","7","ZNF746","AluSq2",143918770,"neg"
"2577","7","ZNF746","HERV16-int",96635425,"neg"
"2578","7","ZNF746","AluSq2",143914933,"neg"
"2579","7","ZNF746","HERV16-int",96586202,"neg"
"2580","7","ZNF746","AluSq2",96543918,"neg"
"2581","7","ZNF746","MER58C",96460591,"neg"
"2582","7","ZNF746","AluSq2",96413638,"neg"
"2583","7","ZNF746","AluSq2",96327911,"neg"
"2584","7","ZNF746","AluSq2",143875901,"neg"
"2585","7","ZNF746","AluSq2",96201286,"neg"
"2586","7","ZNF746","MER101",96101103,"neg"
"2587","7","ZNF746","AluSq2",143862654,"neg"
"2588","7","ZNF746","AluSq2",96028560,"neg"
"2589","7","ZNF746","AluSq2",143849408,"neg"
"2590","7","ZNF746","AluSq2",95960867,"neg"
"2591","7","ZNF746","AluSq2",95894908,"neg"
"2592","7","ZNF746","AluSq2",95858514,"neg"
"2593","7","ZNF746","AluSq2",95800385,"neg"
"2594","7","ZNF746","AluSq2",143815383,"neg"
"2595","7","ZNF746","MER58C",95595969,"neg"
"2596","7","ZNF746","AluSq2",143808284,"neg"
"2597","7","ZNF746","AluSq2",143806387,"neg"
"2598","7","ZNF746","AluSq2",95489226,"neg"
"2599","7","ZNF746","AluSq2",95470076,"neg"
"2600","7","ZNF746","AluSq2",95447703,"neg"
"2601","7","ZNF746","AluSq2",95432720,"neg"
"2602","7","ZNF746","MER67B",95385598,"neg"
"2603","7","ZNF746","AluSq2",143790386,"neg"
"2604","7","ZNF746","AluSq2",143783737,"neg"
"2605","7","ZNF746","AluSq2",95300549,"neg"
"2606","7","ZNF746","MER4B-int",95296617,"neg"
"2607","7","ZNF746","AluSq2",95083256,"neg"
"2608","7","ZNF746","AluSq2",94961887,"neg"
"2609","7","ZNF746","MER4B-int",94940785,"neg"
"2610","7","ZNF746","MER4B-int",94939962,"neg"
"2611","7","ZNF746","MER4B-int",94939090,"neg"
"2612","7","ZNF746","MER4B-int",94938927,"neg"
"2613","7","ZNF746","MER4B-int",94938155,"neg"
"2614","7","ZNF746","MER4B-int",94937973,"neg"
"2615","7","ZNF746","MER4B-int",94935025,"neg"
"2616","7","ZNF746","AluSq2",94862285,"neg"
"2617","7","ZNF746","MER58C",94858576,"neg"
"2618","7","ZNF746","MER58C",94858470,"neg"
"2619","7","ZNF746","AluSq2",94755663,"neg"
"2620","7","ZNF746","MER58C",94730485,"neg"
"2621","7","ZNF746","AluSq2",94416087,"neg"
"2622","7","ZNF746","AluSq2",94411379,"neg"
"2623","7","ZNF746","AluSq2",94399129,"neg"
